lot,lat,axis,uf,value
-48.4770,-23.5920,Campina do Monte Alegre,SP,3838
-47.0610,-22.9060,Campinas,SP,3881
-46.7840,-23.2060,Campo Limpo Paulista,SP,4268
-45.5910,-22.7390,Campos do Jordão,SP,8768
-50.0030,-22.6030,Campos Novos Paulista,SP,1458
-47.9270,-25.0150,Cananéia,SP,1336
-45.0550,-22.7040,Canas,SP,4272
-50.3870,-22.7460,Cândido Mota,SP,7586
-48.6310,-21.3250,Cândido Rodrigues,SP,9888
-49.7830,-23.0060,Canitar,SP,5437
-48.3490,-24.0060,Capão Bonito,SP,9472
-47.7350,-23.4710,Capela do Alto,SP,1020
-47.5080,-22.9950,Capivari,SP,9620
-45.4130,-23.6200,Caraguatatuba,SP,2250
-46.8360,-23.5230,Carapicuíba,SP,4890
-49.9140,-20.0820,Cardoso,SP,9208
-47.0860,-21.7740,Casa Branca,SP,9
-47.1700,-21.2830,Cássia dos Coqueiros,SP,56
-51.4880,-20.8720,Castilho,SP,5221
-48.9730,-21.1380,Catanduva,SP,2622
-49.0580,-21.0490,Catiguá,SP,6920
-49.2680,-20.9030,Cedral,SP,8694
-49.1660,-23.0360,Cerqueira César,SP,5441
-47.7440,-23.1650,Cerquilho,SP,1406
-47.9530,-23.2270,Cesário Lange,SP,9463
-47.7780,-22.5100,Charqueada,SP,6021
-49.7090,-23.0390,Chavantes,SP,7476
-50.4490,-21.5600,Clementina,SP,1130
-48.5410,-20.7130,Colina,SP,1244
-48.6890,-20.1760,Colômbia,SP,6512
-47.1730,-22.3300,Conchal,SP,1394
-48.0110,-23.0150,Conchas,SP,7160
-47.4570,-22.4820,Cordeirópolis,SP,6347
-50.2810,-21.3520,Coroados,SP,4216
-49.3140,-23.6310,Coronel Macedo,SP,9808
-47.6260,-22.2200,Corumbataí,SP,9474
-47.1960,-22.6460,Cosmópolis,SP,5147
-49.7780,-20.4780,Cosmorama,SP,7582
-46.9190,-23.6040,Cotia,SP,1252
-47.7290,-21.3400,Cravinhos,SP,2500
-47.4200,-20.3970,Cristais Paulista,SP,7596
-50.7940,-22.7360,Cruzália,SP,2393
-44.9630,-22.5760,Cruzeiro,SP,6421
-46.4250,-23.8950,Cubatão,SP,3382
-44.9600,-23.0740,Cunha,SP,8581
-47.6190,-21.9040,Descalvado,SP,1290
-46.6230,-23.6860,Diadema,SP,3333
-50.6060,-20.4660,Dirce Reis,SP,3727
-46.7390,-21.6610,Divinolândia,SP,374
-48.3940,-21.5170,Dobrada,SP,9904
-48.3800,-22.3660,Dois Córregos,SP,8021
-50.5130,-20.1230,Dolcinópolis,SP,6715
-48.3180,-22.1000,Dourado,SP,31
-51.5330,-21.4830,Dracena,SP,5132
-49.4040,-22.4140,Duartina,SP,439
-47.9730,-21.2360,Dumont,SP,6649
-50.2010,-22.4290,Echaporã,SP,7430
-48.1080,-24.5200,Eldorado,SP,2163
-47.3740,-23.0430,Elias Fausto,SP,3815
-49.1120,-21.1660,Elisiário,SP,7017
-48.8360,-20.9830,Embaúba,SP,8514
-46.8520,-23.6490,Embu,SP,8668
-46.8110,-23.8320,Embu-Guaçu,SP,7813
-51.4830,-21.8330,Emilianópolis,SP,1021
-47.2150,-22.4880,Engenheiro Coelho,SP,8372
-46.7410,-22.1910,Espírito Santo do Pinhal,SP,5988
-49.4300,-22.6920,Espírito Santo do Turvo,SP,2598
-46.9450,-22.2710,Estiva Gerbi,SP,7431
-50.4010,-20.2880,Estrela d'Oeste,SP,5288
-51.6600,-22.4880,Estrela do Norte,SP,9378
-52.5900,-22.5610,Euclides da Cunha Paulista,SP,1247
-49.5100,-23.3880,Fartura,SP,1790
-48.6850,-21.2640,Fernando Prestes,SP,1762
-50.2460,-20.2840,Fernandópolis,SP,9927
-49.5210,-22.3590,Fernão,SP,4615
-46.3690,-23.5410,Ferraz de Vasconcelos,SP,1864
-51.3840,-21.6760,Flora Rica,SP,3087
-50.1450,-20.6770,Floreal,SP,5954
-51.1740,-21.6150,Flórida Paulista,SP,2351
-50.7380,-22.9030,Florínia,SP,5341
-47.4010,-20.5390,Franca,SP,488
-46.7450,-23.2820,Francisco Morato,SP,1149
-46.7270,-23.3220,Franco da Rocha,SP,8805
-50.5550,-21.5310,Gabriel Monteiro,SP,7951
-49.5530,-22.2910,Gália,SP,7275
-49.6560,-22.2110,Garça,SP,7443
-50.1870,-20.7990,Gastão Vidigal,SP,9552
-48.4950,-21.8390,Gavião Peixoto,SP,1942
-50.3610,-20.6480,General Salgado,SP,9252
-49.9290,-21.7990,Getulina,SP,2088
-50.2110,-21.3840,Glicério,SP,2410
-49.7990,-21.6220,Guaiçara,SP,5070
-49.8970,-21.9100,Guaimbê,SP,8060
-48.3110,-20.3180,Guaíra,SP,1334
-49.2200,-20.7950,Guapiaçu,SP,6357
-48.5330,-24.1850,Guapiara,SP,7460
-47.8240,-20.4280,Guará,SP,4798
-51.2070,-21.0280,Guaraçaí,SP,3750
-48.9450,-20.4990,Guaraci,SP,2537
-50.3390,-20.0750,Guarani d'Oeste,SP,8839
-49.5900,-21.8950,Guarantã,SP,8395
-50.6430,-21.2610,Guararapes,SP,7476
-46.0350,-23.4150,Guararema,SP,8987
-45.1930,-22.8160,Guaratinguetá,SP,4641
-48.1840,-23.3730,Guareí,SP,1409
-48.2280,-21.3600,Guariba,SP,8260
-46.2560,-23.9930,Guarujá,SP,1784
-46.5330,-23.4630,Guarulhos,SP,7406
-48.0380,-21.4970,Guatapará,SP,893
-50.6620,-20.6500,Guzolândia,SP,3255
-50.3850,-22.0040,Herculândia,SP,9447
-47.0560,-22.6330,Holambra,SP,4827
-47.2200,-22.8580,Hortolândia,SP,2972
-49.0250,-21.8900,Iacanga,SP,4515
-50.6890,-21.8580,Iacri,SP,6953
-49.1630,-22.8710,Iaras,SP,4647
-47.9970,-21.9550,Ibaté,SP,39
-49.2410,-21.0800,Ibirá,SP,1314
-50.0730,-22.8180,Ibirarema,SP,2758
-48.8290,-21.7580,Ibitinga,SP,9205
-47.2230,-23.6560,Ibiúna,SP,7862
-49.1950,-20.3420,Icém,SP,5366
-51.0760,-22.6610,Iepê,SP,3475
-48.5580,-22.5090,Igaraçu do Tietê,SP,3490
-47.7470,-20.0380,Igarapava,SP,7311
-46.1560,-23.2040,Igaratá,SP,1914
-47.5550,-24.7080,Iguape,SP,7000
-47.5400,-24.7410,Ilha Comprida,SP,3573
-51.3430,-20.4330,Ilha Solteira,SP,6947
-45.3580,-23.7780,Ilhabela,SP,168
-47.2180,-23.0900,Indaiatuba,SP,2402
-51.2520,-22.1740,Indiana,SP,3058
-50.2900,-19.9800,Indiaporã,SP,6290
-50.9620,-21.7700,Inúbia Paulista,SP,4780
-49.6260,-23.0570,Ipaussu,SP,205
-47.6890,-23.3500,Iperó,SP,6206
-47.7190,-22.4360,Ipeúna,SP,2994
-49.3870,-20.6570,Ipiguá,SP,6376
-48.5930,-24.5860,Iporanga,SP,6582
-48.0120,-20.4380,Ipuã,SP,3749
-47.5190,-22.5810,Iracemápolis,SP,1106
-49.4090,-21.2790,Irapuã,SP,6284
-51.3450,-21.5710,Irapuru,SP,6837
-49.1370,-23.8620,Itaberá,SP,4879
-49.0910,-23.4180,Itaí,SP,7953
-49.0540,-21.3180,Itajobi,SP,9134
-48.8050,-21.9810,Itaju,SP,5899
-46.7890,-24.1830,Itanhaém,SP,7824
-48.8430,-24.6400,Itaóca,SP,3998
-46.8490,-23.7170,Itapecerica da Serra,SP,4920
-48.0530,-23.5920,Itapetininga,SP,5844
-48.8760,-23.9820,Itapeva,SP,5048
-46.9340,-23.5490,Itapevi,SP,4486
-46.8220,-22.4360,Itapira,SP,9483
-49.1680,-24.5740,Itapirapuã Paulista,SP,6226
-48.8130,-21.5960,Itápolis,SP,2243
-49.4900,-23.7080,Itaporanga,SP,9955
-48.7190,-22.2330,Itapuí,SP,5320
-51.5090,-20.6460,Itapura,SP,4041
-46.3480,-23.4860,Itaquaquecetuba,SP,7376
-49.3410,-24.1150,Itararé,SP,9955
-47.1740,-24.2890,Itariri,SP,89
-46.8390,-23.0060,Itatiba,SP,6890
-48.6160,-23.1020,Itatinga,SP,8814
-47.8230,-22.2530,Itirapina,SP,3153
-47.2190,-20.6410,Itirapuã,SP,5699
-46.9750,-21.7370,Itobi,SP,5287
-47.2990,-23.2640,Itu,SP,3718
-47.0580,-23.1530,Itupeva,SP,6195
-47.7810,-20.3390,Ituverava,SP,1652
-48.4130,-20.6880,Jaborandi,SP,335
-48.3220,-21.2550,Jaboticabal,SP,750
-45.9660,-23.3050,Jacareí,SP,4770
-49.5700,-20.8820,Jaci,SP,8879
-48.0020,-24.6930,Jacupiranga,SP,7724
-46.9860,-22.7060,Jaguariúna,SP,8996
-50.5460,-20.2690,Jales,SP,4623
-45.6880,-23.2540,Jambeiro,SP,1341
-46.9030,-23.5280,Jandira,SP,909
-47.7640,-21.0180,Jardinópolis,SP,9169
-46.7280,-23.1010,Jarinu,SP,3944
-48.5580,-22.2960,Jaú,SP,9733
-47.5890,-20.3110,Jeriquara,SP,2861
-46.2760,-22.9300,Joanópolis,SP,7737
-50.7680,-22.2500,João Ramalho,SP,7795
-49.6880,-21.0530,José Bonifácio,SP,4542
-49.7870,-22.0090,Júlio Mesquita,SP,6120
-47.7840,-23.0870,Jumirim,SP,4824
-46.8840,-23.1860,Jundiaí,SP,1330
-51.4340,-21.5150,Junqueirópolis,SP,6882
-47.6350,-24.3210,Juquiá,SP,8154
-47.0680,-23.9320,Juquitiba,SP,7716
-45.1900,-23.0910,Lagoinha,SP,905
-47.8370,-23.0500,Laranjal Paulista,SP,2416
-51.0400,-21.1680,Lavínia,SP,837
-44.9020,-22.5710,Lavrinhas,SP,2701
-47.3900,-22.1860,Leme,SP,9705
-48.8000,-22.5990,Lençóis Paulista,SP,9904
-47.4020,-22.5650,Limeira,SP,5274
-46.6500,-22.5230,Lindóia,SP,2129
-49.7430,-21.6790,Lins,SP,9347
-45.1250,-22.7310,Lorena,SP,5771
-50.2240,-20.9670,Lourdes,SP,7309
-46.9510,-23.0860,Louveira,SP,6639
-51.0190,-21.7200,Lucélia,SP,4903
-49.5230,-22.4310,Lucianópolis,SP,847
-47.7040,-21.5550,Luís Antônio,SP,2648
-50.3270,-21.6760,Luiziânia,SP,1841
-49.8170,-22.4150,Lupércio,SP,8283
-50.3920,-22.3400,Lutécia,SP,9104
-48.7110,-22.5020,Macatuba,SP,7867
-49.9640,-20.8060,Macaubal,SP,8945
-50.1940,-20.1460,Macedônia,SP,7692
-50.2260,-20.6440,Magda,SP,6673
-47.1830,-23.5460,Mairinque,SP,9639
-46.5870,-23.3190,Mairiporã,SP,6848
-49.3220,-23.0030,Manduri,SP,9316
-51.9630,-22.1080,Marabá Paulista,SP,5786
-50.6670,-22.6110,Maracaí,SP,8334
-49.1290,-21.2590,Marapoama,SP,4007
-51.1810,-21.7990,Mariápolis,SP,8232
-49.9460,-22.2140,Marília,SP,7760
-50.8230,-20.4410,Marinópolis,SP,2183
-51.1710,-22.1460,Martinópolis,SP,4738
-48.3660,-21.6030,Matão,SP,3747
-46.4610,-23.6680,Mauá,SP,7454
-49.5810,-21.1670,Mendonça,SP,7988
-50.1730,-20.3590,Meridiano,SP,6424
-50.6380,-19.9660,Mesópolis,SP,543
-48.0320,-20.1790,Miguelópolis,SP,7237
-48.4510,-22.4090,Mineiros do Tietê,SP,6980
-50.1370,-19.9790,Mira Estrela,SP,4104
-47.4600,-24.2810,Miracatu,SP,7389
-51.1020,-21.1340,Mirandópolis,SP,1124
-51.9060,-22.2920,Mirante do Paranapanema,SP,982
-49.5210,-20.8190,Mirassol,SP,5031
-49.4640,-20.6170,Mirassolândia,SP,5780
-47.0050,-21.4680,Mococa,SP,2491
-46.9420,-22.3720,Mogi Guaçu,SP,9411
-46.1880,-23.5230,Moji das Cruzes,SP,1158
-46.9580,-22.4320,Moji-Mirim,SP,9853
-47.5660,-22.9290,Mombuca,SP,5492
-50.0920,-20.8500,Monções,SP,5820
-46.6290,-24.0870,Mongaguá,SP,8858
-46.6810,-22.6820,Monte Alegre do Sul,SP,1114
-48.4960,-21.2610,Monte Alto,SP,6401
-49.7140,-20.7730,Monte Aprazível,SP,6641
-48.6410,-20.9070,Monte Azul Paulista,SP,7936
-51.5690,-21.2990,Monte Castelo,SP,6015
-47.3160,-22.9470,Monte Mor,SP,9423
-45.8400,-22.9570,Monteiro Lobato,SP,1191
-48.0580,-20.7310,Morro Agudo,SP,4398
-46.7920,-22.8800,Morungaba,SP,3904
-48.1510,-21.5080,Motuca,SP,4775
-51.2780,-20.9930,Murutinga do Sul,SP,906
-51.2370,-22.6210,Nantes,SP,4642
-51.5240,-22.4070,Narandiba,SP,3517
-45.4420,-23.3760,Natividade da Serra,SP,5347
-46.3950,-23.1810,Nazaré Paulista,SP,1904
-49.6300,-20.8460,Neves Paulista,SP,262
-50.0380,-20.6940,Nhandeara,SP,9112
-49.7780,-20.9130,Nipoã,SP,5752
-49.4960,-21.0160,Nova Aliança,SP,9501
-48.9040,-24.1210,Nova Campina,SP,3150
-50.9490,-20.3860,Nova Canaã Paulista,SP,1942
-50.3430,-20.7630,Nova Castilho,SP,3736
-48.5610,-21.7780,Nova Europa,SP,8636
-49.3140,-20.5340,Nova Granada,SP,6612
-51.6440,-21.3340,Nova Guataporanga,SP,5183
-51.4900,-21.1040,Nova Independência,SP,184
-50.2620,-20.8560,Nova Luzitânia,SP,335
-47.2960,-22.7780,Nova Odessa,SP,9816
-48.9190,-20.9920,Novais,SP,6399
-49.2210,-21.4680,Novo Horizonte,SP,7987
-47.7310,-20.7310,Nuporanga,SP,9157
-49.9230,-22.4390,Ocauçu,SP,4669
-49.3420,-22.9410,Óleo,SP,4948
-48.9150,-20.7370,Olímpia,SP,4898
-49.2950,-20.6000,Onda Verde,SP,4363
-50.0910,-22.1530,Oriente,SP,2488
-49.3510,-20.1820,Orindiúva,SP,9332
-47.8870,-20.7200,Orlândia,SP,6165
-46.7920,-23.5330,Osasco,SP,6770
-50.2810,-22.3180,Oscar Bressane,SP,1498
-50.8790,-21.7970,Osvaldo Cruz,SP,4785
-49.8710,-22.9790,Ourinhos,SP,2546
-51.7000,-21.4890,Ouro Verde,SP,9214
-50.3720,-20.0010,Ouroeste,SP,7445
-51.2610,-21.5620,Pacaembu,SP,7273
-49.4330,-20.3900,Palestina,SP,7317
-48.8010,-21.0830,Palmares Paulista,SP,6650
-50.7620,-20.4160,Palmeira d'Oeste,SP,7707
-50.2180,-22.7890,Palmital,SP,3725
-51.8600,-21.3560,Panorama,SP,8328
-50.5760,-22.4130,Paraguaçu Paulista,SP,4468
-45.6620,-23.3860,Paraibuna,SP,9445
-48.7740,-21.0160,Paraíso,SP,9264
-48.7230,-23.3890,Paranapanema,SP,6475
-50.5860,-20.1030,Paranapuã,SP,6769
-50.7930,-21.7830,Parapuã,SP,4581
-48.3740,-23.0810,Pardinho,SP,3583
-47.8810,-24.7150,Pariquera-Açu,SP,2137
-50.0150,-20.3040,Parisi,SP,8466
-47.2820,-20.6390,Patrocínio Paulista,SP,4102
-51.8310,-21.3180,Paulicéia,SP,9117
-47.1540,-22.7610,Paulínia,SP,7546
-49.4030,-22.5780,Paulistânia,SP,1373
-49.3830,-20.0310,Paulo de Faria,SP,8621
-48.7750,-22.3520,Pederneiras,SP,5660
-46.4430,-22.7930,Pedra Bela,SP,6496
-50.1100,-20.2480,Pedranópolis,SP,4869
-47.4770,-20.2570,Pedregulho,SP,5447
-46.9010,-22.7420,Pedreira,SP,3573
-50.7940,-22.8150,Pedrinhas Paulista,SP,5946
-47.2330,-24.2750,Pedro de Toledo,SP,9253
-50.0780,-21.4200,Penápolis,SP,2757
-51.1090,-20.6380,Pereira Barreto,SP,5833
-47.9760,-23.0760,Pereiras,SP,4603
-46.9980,-24.3200,Peruíbe,SP,4295
-50.5990,-21.5920,Piacatu,SP,1795
-47.4280,-23.7120,Piedade,SP,8759
-47.7160,-23.8130,Pilar do Sul,SP,5791
-45.4620,-22.9240,Pindamonhangaba,SP,3646
-48.9070,-21.1860,Pindorama,SP,6752
-46.5910,-22.7790,Pinhalzinho,SP,4227
-51.7290,-21.8680,Piquerobi,SP,350
-45.1760,-22.6140,Piquete,SP,1668
-46.3580,-23.0540,Piracaia,SP,1755
-47.6490,-22.7250,Piracicaba,SP,738
-49.3840,-23.1940,Piraju,SP,6620
-49.4570,-21.9990,Pirajuí,SP,2488
-48.6580,-21.0910,Pirangi,SP,5432
-47.0020,-23.3970,Pirapora do Bom Jesus,SP,5158
-51.5000,-22.2750,Pirapozinho,SP,5300
-47.4260,-21.9960,Pirassununga,SP,5211
-49.1350,-22.4130,Piratininga,SP,7417
-48.2220,-21.0090,Pitangueiras,SP,8804
-49.9290,-21.0340,Planalto,SP,336
-50.2040,-22.6380,Platina,SP,2014
-46.3450,-23.5280,Poá,SP,745
-49.8240,-20.7850,Poloni,SP,7618
-50.1720,-22.1090,Pompéia,SP,9268
-49.3670,-21.7360,Pongaí,SP,9642
-48.0370,-21.0230,Pontal,SP,3027
-50.5230,-20.4410,Pontalinda,SP,7763
-49.7030,-20.1670,Pontes Gestal,SP,1890
-50.5380,-19.9540,Populina,SP,4937
-48.1250,-23.1760,Porangaba,SP,3407
-47.5240,-23.2150,Porto Feliz,SP,2887
-47.4790,-21.8540,Porto Ferreira,SP,2373
-45.2510,-22.8430,Potim,SP,9951
-49.3770,-21.0430,Potirendaba,SP,512
-51.0870,-21.8510,Pracinha,SP,8522
-48.0660,-21.3590,Pradópolis,SP,9635
-46.4030,-24.0060,Praia Grande,SP,3737
-48.6660,-22.8080,Pratânia,SP,4955
-49.4380,-22.1000,Presidente Alves,SP,5980
-51.5530,-22.0060,Presidente Bernardes,SP,6540
-52.1160,-21.7630,Presidente Epitácio,SP,9692
-51.3890,-22.1260,Presidente Prudente,SP,5832
-51.8440,-21.8760,Presidente Venceslau,SP,3667
-49.8580,-21.5370,Promissão,SP,6405
-48.0550,-23.2990,Quadra,SP,2235
-50.6980,-22.2480,Quatá,SP,3012
-50.2400,-21.7990,Queiroz,SP,1959
-44.7740,-22.5370,Queluz,SP,6061
-50.3080,-22.0730,Quintana,SP,5515
-47.5270,-23.0120,Rafard,SP,708
-50.8930,-22.2290,Rancharia,SP,9424
-45.5370,-23.2670,Redenção da Serra,SP,8085
-51.3030,-22.2210,Regente Feijó,SP,4937
-49.2250,-21.8880,Reginópolis,SP,6755
-47.8440,-24.4880,Registro,SP,7340
-47.4830,-20.6030,Restinga,SP,8481
-49.0090,-24.6570,Ribeira,SP,3553
-48.1760,-22.0670,Ribeirão Bonito,SP,6182
-48.7660,-24.2210,Ribeirão Branco,SP,5558
-47.5900,-20.4570,Ribeirão Corrente,SP,1369
-49.9340,-22.7840,Ribeirão do Sul,SP,6512
-51.6040,-21.8370,Ribeirão dos Índios,SP,5981
-48.3650,-24.0990,Ribeirão Grande,SP,9090
-46.4130,-23.7110,Ribeirão Pires,SP,6672
-47.8100,-21.1780,Ribeirão Preto,SP,1626
-47.4210,-20.0810,Rifaina,SP,8679
-48.0710,-21.5870,Rincão,SP,9305
-50.7220,-21.7260,Rinópolis,SP,5745
-47.5610,-22.4110,Rio Claro,SP,7227
-47.6060,-22.8430,Rio das Pedras,SP,117
-46.3980,-23.7440,Rio Grande da Serra,SP,8502
-49.6810,-19.9900,Riolândia,SP,2954
-49.4290,-23.8280,Riversul,SP,6772
-53.0590,-22.5800,Rosana,SP,4406
-45.3050,-22.8980,Roseira,SP,3105
-50.7270,-21.3010,Rubiácea,SP,5736
-51.0020,-20.1790,Rubinéia,SP,4527
-49.5780,-21.4600,Sabino,SP,7381
-50.9560,-21.8840,Sagres,SP,6586
-49.4850,-21.3410,Sales,SP,2638
-47.8380,-20.7720,Sales Oliveira,SP,1243
-45.8460,-23.5320,Salesópolis,SP,6071
-50.8610,-21.6240,Salmourão,SP,118
-47.6770,-22.8470,Saltinho,SP,5777
-47.2870,-23.2010,Salto,SP,6339
-47.5730,-23.6490,Salto de Pirapora,SP,1322
-49.9860,-22.8930,Salto Grande,SP,5137
-51.7630,-22.4560,Sandovalina,SP,1660
-48.8040,-21.2430,Santa Adélia,SP,5520
-50.7280,-20.0320,Santa Albertina,SP,8752
-47.4140,-22.7540,Santa Bárbara d'Oeste,SP,8295
-45.8840,-23.3970,Santa Branca,SP,417
-50.9540,-20.0890,Santa Clara d'Oeste,SP,5669
-47.4520,-22.1400,Santa Cruz da Conceição,SP,2342
-47.4300,-21.2910,Santa Cruz da Esperança,SP,5194
-47.2490,-21.8270,Santa Cruz das Palmeiras,SP,9435
-49.6330,-22.8990,Santa Cruz do Rio Pardo,SP,3240
-48.3910,-21.4630,Santa Ernestina,SP,862
-50.9260,-20.2110,Santa Fé do Sul,SP,5739
-47.5300,-22.4570,Santa Gertrudes,SP,1268
-46.2210,-23.3160,Santa Isabel,SP,982
-48.0840,-21.6850,Santa Lúcia,SP,4049
-48.1610,-22.5670,Santa Maria da Serra,SP,9531
-51.7550,-21.3510,Santa Mercedes,SP,1523
-50.8330,-20.1430,Santa Rita d'Oeste,SP,8767
-47.4780,-21.7100,Santa Rita do Passa Quatro,SP,6035
-47.3630,-21.4730,Santa Rosa de Viterbo,SP,186
-50.6880,-20.2450,Santa Salete,SP,1242
-50.7970,-20.2530,Santana da Ponte Pensa,SP,1727
-46.9180,-23.4440,Santana de Parnaíba,SP,7452
-51.6520,-21.9770,Santo Anastácio,SP,540
-46.5380,-23.6640,Santo André,SP,8807
-47.1510,-21.0870,Santo Antônio da Alegria,SP,6577
-46.9190,-22.6060,Santo Antônio de Posse,SP,4025
-50.4960,-20.9370,Santo Antônio do Aracanguá,SP,141
-46.6800,-22.1160,Santo Antônio do Jardim,SP,1614
-45.6630,-22.8270,Santo Antônio do Pinhal,SP,316
-51.3920,-21.8510,Santo Expedito,SP,927
-50.5000,-21.6380,Santópolis do Aguapeí,SP,6673
-46.3340,-23.9610,Santos,SP,1978
-45.7310,-22.6890,São Bento do Sapucaí,SP,5462
-46.5650,-23.6940,São Bernardo do Campo,SP,4206
-46.5510,-23.6230,São Caetano do Sul,SP,1141
-47.8910,-22.0180,São Carlos,SP,6814
-50.6970,-20.3590,São Francisco,SP,7932
-46.7980,-21.9690,São João da Boa Vista,SP,185
-50.3780,-20.3890,São João das Duas Pontes,SP,908
-50.3520,-20.5130,São João de Iracema,SP,3791
-51.6660,-21.2680,São João do Pau d'Alho,SP,126
-47.8550,-20.5810,São Joaquim da Barra,SP,6819
-47.6400,-20.5930,São José da Bela Vista,SP,6606
-44.5780,-22.6450,São José do Barreiro,SP,1637
-46.8890,-21.5960,São José do Rio Pardo,SP,2415
-49.3790,-20.8200,São José do Rio Preto,SP,11
-45.8870,-23.1790,São José dos Campos,SP,4130
-46.9430,-23.8530,São Lourenço da Serra,SP,314
-45.3100,-23.2220,São Luís do Paraitinga,SP,4592
-48.5710,-22.7310,São Manuel,SP,9268
-47.9970,-23.8780,São Miguel Arcanjo,SP,2608
-46.6360,-23.5480,São Paulo,SP,5070
-47.9140,-22.5490,São Pedro,SP,1175
-49.7400,-22.7470,São Pedro do Turvo,SP,4252
-47.1350,-23.5290,São Roque,SP,6349
-45.4100,-23.7600,São Sebastião,SP,1775
-46.8210,-21.7110,São Sebastião da Grama,SP,9073
-47.5510,-21.4790,São Simão,SP,2076
-46.3920,-23.9630,São Vicente,SP,3929
-47.8250,-23.6410,Sarapuí,SP,6982
-49.4800,-23.2730,Sarutaiá,SP,9580
-49.9210,-20.6550,Sebastianópolis do Sul,SP,1418
-47.5660,-21.3110,Serra Azul,SP,4353
-46.7010,-22.6120,Serra Negra,SP,1712
-47.5960,-21.2110,Serrana,SP,9072
-47.9900,-21.1380,Sertãozinho,SP,857
-47.9260,-24.3880,Sete Barras,SP,5906
-48.8030,-20.8090,Severínia,SP,8872
-44.8530,-22.6640,Silveiras,SP,6920
-46.5290,-22.5910,Socorro,SP,1588
-47.4580,-23.5020,Sorocaba,SP,8575
-50.9240,-20.6910,Sud Mennucci,SP,3373
-47.2670,-22.8220,Sumaré,SP,1592
-51.0250,-20.5010,Suzanápolis,SP,3377
-46.3110,-23.5430,Suzano,SP,5653
-49.0320,-20.9640,Tabapuã,SP,9298
-48.6880,-21.7170,Tabatinga,SP,3896
-46.7530,-23.6020,Taboão da Serra,SP,4675
-51.2850,-22.3900,Taciba,SP,5890
-49.4090,-23.4520,Taguaí,SP,5936
-48.5130,-21.1440,Taiaçu,SP,1167
-48.4520,-21.1240,Taiúva,SP,2500
-47.2740,-21.7050,Tambaú,SP,6159
-49.6490,-20.6260,Tanabi,SP,2124
-47.5070,-23.9640,Tapiraí,SP,3035
-46.7490,-21.4680,Tapiratiba,SP,9770
-48.4100,-21.0720,Taquaral,SP,7534
-48.5050,-21.4060,Taquaritinga,SP,3653
-49.2440,-23.5330,Taquarituba,SP,1886
-48.6930,-23.9240,Taquarivaí,SP,9590
-51.5590,-22.3030,Tarabai,SP,2741
-50.5770,-22.7470,Tarumã,SP,637
-47.8570,-23.3560,Tatuí,SP,5030
-45.5550,-23.0260,Taubaté,SP,8294
-49.3760,-23.3430,Tejupá,SP,1672
-52.1680,-22.5330,Teodoro Sampaio,SP,3116
-48.3300,-20.7890,Terra Roxa,SP,330
-47.7150,-23.1020,Tietê,SP,6115
-49.6070,-23.2050,Timburi,SP,412
-48.1950,-23.2440,Torre de Pedra,SP,9144
-48.1690,-22.4260,Torrinha,SP,9129
-48.3360,-22.0420,Trabiju,SP,3791
-45.5490,-22.9580,Tremembé,SP,7325
-50.8900,-20.2350,Três Fronteiras,SP,895
-46.6940,-22.8160,Tuiuti,SP,1438
-50.5140,-21.9350,Tupã,SP,5306
-51.5710,-21.3810,Tupi Paulista,SP,9291
-50.1080,-20.9330,Turiúba,SP,5317
-50.4760,-20.0520,Turmalina,SP,8075
-49.7180,-21.1660,Ubarana,SP,524
-45.0710,-23.4340,Ubatuba,SP,1114
-49.6630,-22.5270,Ubirajara,SP,1283
-49.1750,-20.9530,Uchoa,SP,6829
-49.8970,-20.8870,União Paulista,SP,2403
-50.6430,-20.2460,Urânia,SP,4977
-49.2810,-21.7840,Uru,SP,6669
-49.2900,-21.2020,Urupês,SP,4555
-50.0880,-20.4220,Valentim Gentil,SP,7998
-46.9960,-22.9710,Valinhos,SP,1770
-50.8680,-21.2280,Valparaíso,SP,270
-46.4140,-22.8890,Vargem,SP,8116
-46.8940,-21.8320,Vargem Grande do Sul,SP,2521
-47.0260,-23.6030,Vargem Grande Paulista,SP,6320
-46.8280,-23.2110,Várzea Paulista,SP,4602
-49.8190,-22.2200,Vera Cruz,SP,7473
-46.9750,-23.0300,Vinhedo,SP,8232
-48.2970,-20.8730,Viradouro,SP,3211
-48.6290,-21.1710,Vista Alegre do Alto,SP,5668
-50.4840,-20.1970,Vitória Brasil,SP,9120
-47.4380,-23.5470,Votorantim,SP,7324
-49.9730,-20.4230,Votuporanga,SP,3975
-50.0510,-21.0520,Zacarias,SP,2139
-49.1510,-9.6210,Abreulândia,TO,2052
-47.4660,-6.5630,Aguiarnópolis,TO,5058
-48.9360,-11.3060,Aliança do Tocantins,TO,6563
-47.1700,-11.5740,Almas,TO,4313
-49.1250,-12.4800,Alvorada,TO,5495
-48.0730,-6.3660,Ananás,TO,8276
-47.8650,-6.3900,Angico,TO,1494
-47.9720,-9.9520,Aparecida do Rio Negro,TO,2602
-48.5280,-7.1620,Aragominas,TO,5021
-49.5560,-8.8040,Araguacema,TO,1115
-49.8260,-12.9310,Araguaçu,TO,8543
-48.2070,-7.1910,Araguaína,TO,5395
-48.6440,-6.5810,Araguanã,TO,5885
-48.1240,-5.6510,Araguatins,TO,1858
-49.0640,-7.6580,Arapoema,TO,3168
